,TLT,IEF,SPY,XLU,DBC,GLD
2006-10-06,-0.03730291569608368,-0.017720661102225366,-0.0025147336183855007,-0.018201581892980156,-0.23762602499031116,-0.3774449424644365
2006-10-09,-0.03206580449763463,-0.015340828427375164,-0.0013328370410289336,-0.019923859190351778,-0.19514676627658056,-0.3728569098879897
2006-10-10,-0.04737717455226842,-0.027247900289792404,0.0,-0.005590990019154085,-0.23811644375069196,-0.3772425425740603
2006-10-11,-0.053017847725018385,-0.02961457038766535,-0.002365647173958707,-0.0009714123591249013,-0.2586904789158272,-0.37986465589737206
2006-10-12,-0.05193621065607046,-0.02843338512813176,0.0,-0.0015505645226937537,-0.24220282939989846,-0.366563568298932
2006-10-13,-0.06145871737124464,-0.03174578339030276,0.0,0.0,-0.2095058743614311,-0.3427642964341717
2006-10-16,-0.05306106667309263,-0.028439041311460356,0.0,0.0,-0.19575832562374018,-0.3292986853250002
2006-10-17,-0.051546229348272576,-0.02630997707885918,-0.006284836697421858,0.0,-0.1944376562698077,-0.34108717418502743
2006-10-18,-0.04764963230933561,-0.026784466241543514,-0.003661996662121636,0.0,-0.22021031445351824,-0.3424353642412723
2006-10-19,-0.05112075967520613,-0.028440967746178658,-0.00045270301921074285,0.0,-0.1942065029997322,-0.3240293973784937
2006-10-20,-0.05306980819821183,-0.02891480831048132,-1.4307747057795694e-05,0.0,-0.21667228772891,-0.33836577855202776
2006-10-23,-0.06064021210003523,-0.034352722698843596,0.0,0.0,-0.2134152946011646,-0.3613282563595891
2006-10-24,-0.06064021210003523,-0.031759948227959356,0.0,0.0,-0.2023181613009949,-0.35226124371941125
2006-10-25,-0.04577566854758208,-0.024674948086683246,0.0,0.0,-0.17405244990193358,-0.3391216192713341
2006-10-26,-0.033397249681144214,-0.01803938972065433,0.0,-0.008873696385887642,-0.18542171687983666,-0.32719965650393623
2006-10-27,-0.024436883361388495,-0.011619775802335086,-0.012537795659773532,-0.0160524926854696,-0.1807726895725198,-0.32470316646222597
2006-10-30,-0.01894874826444992,-0.010664727617837766,-0.013969494763691692,-0.017152224777518765,-0.19808970096643774,-0.3133345331930236
2006-10-31,-0.00375657978421029,-0.0018337449799471495,-0.014255713940013126,-0.014953119351318822,-0.20797357023571883,-0.3055393292683515
2006-11-01,0.0,0.0,-0.02756224809883845,-0.0028425176572993704,-0.1876736716529812,-0.27971611586251743
2006-11-02,-0.008225894166374648,-0.005527404321747698,-0.02869889163753636,-0.012258650987651443,-0.1996098824473932,-0.2665688794674982
2006-11-03,-0.03169551443015017,-0.020619692154435487,-0.03210711632274221,-0.02658855087204659,-0.17986339114115635,-0.25756679234111046
2006-11-06,-0.02600647453537075,-0.018717940585488146,-0.010274145941274848,-0.035343876103642646,-0.1512152790435346,-0.2673387828894749
2006-11-07,-0.01701156163277795,-0.012055160146854704,-0.0026765264340740114,-0.04188061924402109,-0.15528140385381883,-0.2637873108712908
2006-11-08,-0.009960059055404091,-0.007755924163486916,0.0,-0.022880564895505606,-0.15730937255463484,-0.2858594583716184
2006-11-09,-0.011065003503585968,-0.007995245863983591,-0.010510959351208271,-0.023428539960096972,-0.1350266890535209,-0.24285442834572002
2006-11-10,-0.0024436112894202777,-0.003688104730063424,-0.009651016174430205,-0.008631633052696541,-0.17128107025531247,-0.2539199173227604
2006-11-13,-0.0028867096286564475,-0.004648130665400929,-0.004779182250930436,-0.009183923362933388,-0.1833302823874008,-0.2610835049574851
2006-11-14,0.0,-0.0005734355330040408,0.0,-0.0042171440168154994,-0.17867879963422761,-0.27439083547254783
2006-11-15,-0.0075415356123892385,-0.006096913347948485,0.0,-0.010857066886294175,-0.16601743354276688,-0.26944593014738594
2006-11-16,-0.016597031758254888,-0.011128256910730938,0.0,-0.003686991506318127,-0.2076495397105017,-0.2819683352016181
2006-11-17,-0.0053825006767467265,-0.003961159646124868,0.0,-0.0014732385211847498,-0.18802040952333599,-0.2709595923431546
2006-11-20,-0.002287046704026463,-0.0027616360428953657,0.0,-0.008123096529842777,-0.1939813087809048,-0.27119556452024995
2006-11-21,0.0,0.0,0.0,-0.004808926013409098,-0.17880449708674073,-0.2593968850629286
2006-11-22,0.0,0.0,0.0,-0.00038342137457592074,-0.1728104456579781,-0.25392592388861923
2006-11-24,0.0,0.0,-0.008089519194920625,0.0,-0.15008358337432448,-0.23005155345305517
2006-11-27,0.0,0.0,-0.03536938476378948,-0.022099497804727974,-0.1453411372956741,-0.22520146599688384
2006-11-28,0.0,0.0,-0.027007174688086777,-0.007895133342335492,-0.14058549684826716,-0.22836393493842655
2006-11-29,-0.004607679042434976,-0.002390487447735623,-0.006709877745534554,0.0,-0.11878494612124224,-0.23831739318765433
2006-11-30,0.0,0.0,-0.00586156503935098,0.0,-0.10291973225624707,-0.20865085550646545
2006-12-01,0.0,0.0,-0.010248011199989637,-0.0010890268215542065,-0.10361557684712874,-0.21528733988391635
2006-12-04,0.0,-0.00023768620471320556,0.0,0.0,-0.11196392857280968,-0.21528733988391635
2006-12-05,-0.009389772536608332,-0.002858110022784688,0.0,0.0,-0.10642449571776458,-0.22287505017258435
2006-12-06,-0.013303001064443598,-0.005951718075098866,-0.0016913018821611558,-0.009702553246401124,-0.13004006646778232,-0.25015547830335205
2006-12-07,-0.014821439371408784,-0.006664834800538921,-0.01042289419749265,-0.011850318227186185,-0.1362076299906565,-0.24919856434488674
2006-12-08,-0.02912873764223145,-0.015689095534881514,-0.006776998034581538,-0.017743977964615243,-0.14986420542956014,-0.2654761096692141
2006-12-11,-0.020736418224234776,-0.009543166753863352,-0.0010188601895287919,-0.007057530099623066,-0.1471548803535141,-0.25316498109849095
2006-12-12,-0.016630537292884995,-0.005985367399999331,-0.0025683937449350047,0.0,-0.14986851577872873,-0.2543585620905735
2006-12-13,-0.0341706192225012,-0.016200235568270216,-0.00045655324280480247,0.0,-0.14919122339682422,-0.25531269964505576
2006-12-14,-0.04125241954783898,-0.019273875324968825,0.0,0.0,-0.12953908597690822,-0.2638942580513617
2006-12-15,-0.04018453233714414,-0.018800441602824347,0.0,-0.001838552657379533,-0.12131421912490192,-0.29043764694100804
2006-12-18,-0.03954165901107509,-0.017857175930516722,-0.005479460985324924,-0.01588998755183768,-0.15235573349370846,-0.2895070520640868
2006-12-19,-0.04210999075935218,-0.01832865214719337,-0.0016959421512794393,-0.007304543753863912,-0.13226435407519344,-0.271814606461416
2006-12-20,-0.04232440136969129,-0.01880078140725805,-0.0028191341258569924,-0.01377146520593553,-0.12875983959484916,-0.2760564703669057
2006-12-21,-0.032708007081347135,-0.011721184301716092,-0.010115206521252196,-0.014845510247219695,-0.14631801183304205,-0.28169570774481534
